Date,Store_ID,Product_ID,Quantity_Sold,Unit_Price,Customer_ID,Total_Amount
2025-07-27,Store_11,Product_72,41.0,455.31,9c54e2cb-4a3a-4b06-a65a-5e4125c11eb1,18667.71
2025-02-24,Store_8,Product_40,22.0,164.95,a11c9ddd-497f-40d2-a3d5-07a97f506bbf,3628.8999999999996
2025-04-30,Store_20,Product_85,29.0,126.71,fcda6d8f-8eca-4e9b-be50-667e2e9c6b1b,3674.5899999999997
2025-03-17,Store_18,Product_10,2.0,227.35,40ecefcd-7009-4dcc-a782-8fc73a51b902,454.7
2025-05-28,Store_15,Product_72,46.0,130.17,1bb4fa6a-3351-41c0-a72d-049ca347abca,5987.82
2025-03-07,Store_1,Product_48,27.0,205.43,76f0a081-0689-4b29-9efa-2564b9ced4da,5546.610000000001
2025-02-11,Store_1,Product_75,,215.89,0f2a677b-5cc3-41f1-8535-47a67a0292e9,9283.269999999999
2025-08-08,Store_2,Product_59,14.0,315.14,085a8ed0-e379-498e-817e-9c7edec1bbac,4411.96
2025-03-13,Store_14,Product_9,47.0,409.15,925d19f3-40e5-4c10-bf77-27f75b540746,19230.05
2025-06-24,Store_8,Product_92,32.0,247.84,09fbb6fa-7f3e-4a2c-9089-274ae28b206e,7930.88
2025-02-14,Store_15,Product_96,36.0,331.56,4013c9de-ccc2-4acf-8296-d45bee95a2fc,11936.16
2025-07-13,Store_9,Product_13,3.0,224.93,14b9dbb6-df2a-4b4e-bcc6-6aa26daf96c3,674.79
2025-03-27,Store_19,Product_23,32.0,305.23,9071ce0a-264e-43cf-8bfb-8e3ef4e29b5c,9767.36
2025-08-19,Store_15,Product_91,15.0,303.58,7c825ed2-a740-406c-a989-03868c025af8,4553.7
2025-01-20,Store_10,Product_81,48.0,492.96,07abd7c8-e203-49a7-b6df-9da7beaf1343,23662.079999999998
2025-05-11,Store_10,Product_89,15.0,39.48,1a64101b-406d-4790-bf11-57863ac4052b,592.1999999999999
2025-06-23,Store_17,Product_68,21.0,228.08,2ead0efb-8656-4860-a9d8-e2dc36ace3b2,4789.68
2025-07-15,Store_16,Product_32,-1.0,74.0,744896ba-b99a-4ce4-b788-93dc1edfb629,3626.0
2025-06-03,Store_12,Product_47,28.0,133.45,5e74fab2-99a9-4437-924f-f09fdde59609,3736.5999999999995
2025-04-02,Store_18,Product_6,17.0,210.87,3c34f1c1-6526-4eb6-8fe9-4f338da19595,3584.79
2025-05-24,Store_1,Product_58,35.0,439.3,ed246fdd-3de4-4c61-818b-a688075eeed9,15375.5
2025-01-26,Store_1,Product_57,9.0,148.88,9bf0a16d-37d0-435e-984a-80d0078f2d54,1339.92
2025-03-08,Store_7,Product_36,3.0,197.21,d52335a8-6901-4a31-8677-82a63804d53c,591.63
2025-03-27,Store_3,Product_56,5.0,160.34,000fe727-9fe7-484c-9b60-b26e1f2a7332,801.7
2025-08-17,Store_16,Product_74,5.0,86.17,2b960462-6ed9-4623-a269-d407f0c3ecf8,430.85
2025-07-08,Store_6,Product_58,43.0,233.75,64d166f4-ae32-4e19-8b7c-4f2c04e1fe69,10051.25
2025-04-18,Store_7,Product_56,20.0,223.69,1a350290-f9d0-4d44-91bf-ee210a614173,4473.8
2025-08-01,Store_5,Product_39,1.0,197.55,bf2035e3-6e24-4ef2-8d29-a1453790011b,197.55
2025-01-28,Store_13,Product_15,43.0,381.96,cab9a88b-8f63-4b0f-a867-2f3897ae5608,16424.28
2025-02-20,Store_20,Product_9,41.0,278.04,dc5fccb1-886f-4094-945a-ee28cb11ca6e,11399.640000000001
2025-08-08,Store_6,Product_21,6.0,238.74,783310a6-30ca-4426-93e4-0c53d9d4d44c,1432.44
2025-02-25,Store_1,Product_95,19.0,341.95,9aaf8a28-b1d4-438f-b06c-ce09f072de0d,6497.05
2025-04-18,Store_13,Product_16,13.0,17.13,839f9919-7e21-4648-8df1-32bc8718cca4,222.69
2025-01-17,Store_13,Product_66,37.0,201.26,8fb02d04-4eab-487d-9e83-99eb9fa5ff6a,7446.62
2025-03-30,Store_18,Product_45,14.0,115.6,23d60fef-829b-40ee-b054-14178419c0b8,1618.3999999999999
2025-03-13,Store_3,Product_52,6.0,9.39,b64b97ac-1b5d-42e0-b28b-45646780e5b8,56.34
2025-07-25,Store_13,Product_12,2.0,370.49,e84f01bd-ecd2-4e67-883a-8c5cd4b267b3,740.98
2025-05-27,Store_1,Product_27,42.0,411.52,b367c40c-2fd7-4338-ac86-647be9e8e0fb,17283.84
2025-06-26,Store_16,Product_71,46.0,180.22,99a4fc59-027e-4883-8e3c-8611d6ca25cc,8290.12
2025-06-21,Store_19,Product_35,19.0,452.63,3ebcd675-7935-42ce-ba46-7f116fc06f50,
2025-01-09,Store_9,Product_64,26.0,395.44,0a13201c-1f47-456a-b576-cd406b3ccbf9,10281.44
2025-01-20,Store_9,Product_76,31.0,360.55,14d96aed-f101-4742-95f3-463b810396d5,11177.050000000001
2025-01-14,Store_15,Product_49,25.0,210.82,bdf3b816-9959-47c9-bbac-a049cf5764e8,5270.5
2025-03-09,Store_11,Product_29,17.0,363.94,f3314ed6-f3a4-4e21-bb5d-e5500313292e,6186.98
2025-09-04,Store_11,Product_50,48.0,188.12,381b1908-bc0f-4602-a873-9199043663af,9029.76
2025-05-11,Store_13,Product_51,9.0,25.29,16919f5a-66a3-474a-b742-59bc3954f63a,
2025-03-10,Store_5,Product_48,2.0,213.57,643e5d30-871c-4502-a42a-e92f7e2af37b,427.14
2025-07-20,Store_10,Product_96,12.0,470.08,a26c8b12-290b-485b-acd3-651464d816eb,5640.96
2025-09-04,Store_1,Product_1,26.0,287.31,aa85238d-af17-4f00-8f33-71dd07923a20,7470.06
2025-03-18,Store_17,Product_35,,364.83,42e61938-a6f2-45f1-9e78-27666fcf7e2c,729.66
2025-02-15,Store_20,Product_60,43.0,58.47,dd434e80-16cc-4415-ab69-482a8014f20d,2514.21
2025-07-21,Store_10,Product_7,49.0,191.16,f04ce1a4-b631-4e9b-bcec-68029bf82752,9366.84
2025-08-19,Store_20,Product_73,39.0,,5d7f4eb2-d1f5-40ea-b23f-a9711e2bc65a,12278.759999999998
2025-06-28,Store_13,Product_77,11.0,390.96,8acd8e65-98f8-4afd-ba05-7a4b220b7b85,4300.5599999999995
2025-05-03,Store_16,Product_23,32.0,278.77,d4e09b07-1dc4-4049-b157-f350cf57e76c,8920.64
2025-07-06,Store_2,Product_53,7.0,186.23,23ba424b-b4b4-44d1-ad1f-22da47c2f7ff,1303.61
2025-01-12,Store_18,Product_79,39.0,370.39,b862cfaa-fa15-421a-b5dd-de3fa9948651,14445.21
2025-02-02,Store_7,Product_36,,180.88,71d7cfa0-b918-4b8e-b46f-f5099b65847d,3436.72
2025-01-20,Store_2,Product_62,48.0,120.13,fda159a0-a0fa-448d-b7f4-98edacb9c1fc,5766.24
2025-07-06,Store_5,Product_74,24.0,442.46,de429fe6-7a9b-447b-a86a-6a45458f4c0a,10619.039999999999
2025-08-23,Store_17,Product_55,31.0,183.82,5eaa588e-dcae-4272-bcb1-25cdce7a9f6d,5698.42
2025-05-24,Store_10,Product_65,26.0,15.87,d751d18a-b05f-48f1-b506-f804260948c4,412.62
2025-04-26,Store_14,Product_63,0.0,493.56,36781f1e-f5cb-4115-bdbc-be23315ad4b7,0.0
2025-07-26,Store_12,Product_59,31.0,111.77,9f8def98-4bf1-4e74-a0d9-25da02321c9a,3464.87
2025-09-05,Store_17,Product_76,48.0,85.41,abd3ed38-5d4c-4712-a6b2-a47d85a8dffa,4099.68
2025-08-16,Store_3,Product_51,29.0,348.26,d95ecb1f-035d-47df-bd8d-2a4de0b5823e,
2025-03-15,Store_19,Product_41,47.0,146.53,41c33ee5-2c8e-46d8-a5ba-a18f2e2c252d,6886.91
2025-07-19,Store_15,Product_13,5.0,16.9,6fc07cc1-325d-4efa-9be1-2aa09833a9cc,84.5
2025-04-06,Store_10,Product_94,35.0,367.54,5e23eb18-ab1d-407e-adc1-29dc2073f3e0,12863.900000000001
2025-06-20,Store_2,Product_14,21.0,304.67,037af175-c5e1-4ab2-bc36-787f0ba25907,6398.070000000001
2025-01-11,Store_2,Product_43,0.0,178.17,988c7fe0-50db-4d94-8e9a-c0cc1e513e89,0.0
2025-04-05,Store_8,Product_30,15.0,265.93,7c0578b8-0c56-467a-80dc-5786fd89a0e4,3988.9500000000003
2025-08-03,Store_16,Product_70,17.0,87.7,a80eaa74-2906-453d-a514-388bd1d685e3,1490.9
2025-04-19,Store_17,Product_38,13.0,401.41,c14e5b99-0a1d-48d9-aea7-d2e4b15e40ab,5218.33
2025-03-27,Store_6,Product_89,33.0,337.04,a5ad899b-90c3-4369-837a-2fecd67fbf41,11122.320000000002
2025-08-21,Store_17,Product_35,7.0,68.5,85e782cd-e9e4-461f-a05b-6dc78bffd633,479.5
2025-07-09,Store_11,Product_91,26.0,493.58,3c17c6e8-f53f-422d-b1e2-744b2f675cda,12833.08
2025-01-03,Store_19,Product_71,36.0,330.08,a00fd6c9-4c7d-4669-b8a4-e2e5345b21f4,11882.88
2025-05-04,Store_3,Product_62,43.0,81.53,03bcda11-352b-4189-8716-14a91d4f67d7,3505.79
2025-02-03,Store_3,Product_53,8.0,113.9,8ba7e756-aee3-469a-8abf-018452569464,911.2
2025-01-07,Store_1,Product_43,34.0,273.13,c1febc11-60ab-4413-9ca1-44fea590783a,
2025-01-16,Store_13,Product_67,4.0,201.95,8ade4eb1-4d72-49f7-a173-a72f84c2188c,807.8
2025-03-09,Store_16,Product_82,26.0,194.14,9a176174-14ea-4116-a306-b70587b4a19e,5047.639999999999
2025-04-12,Store_20,Product_68,48.0,441.72,9468ed7f-d2bc-4368-bf05-b940ec08ec7a,21202.56
2025-02-22,Store_3,Product_25,33.0,440.2,aeebc3ac-c493-44fd-8d7f-6768f3192f61,14526.6
2025-03-23,Store_16,Product_88,38.0,162.12,26a373d8-9b34-426b-95cc-b87e9b77e3b9,
2025-02-06,Store_8,Product_76,36.0,9.75,4121fd37-ca8c-49a6-89fc-03633415aede,351.0
2025-07-20,Store_5,Product_60,9.0,39.23,21fec5dd-9446-49c1-8e66-2bc88211c139,353.07
2025-08-25,Store_2,Product_9,15.0,40.05,93fb9c19-270a-457c-b856-aeea3936a644,600.75
2025-03-28,Store_10,Product_88,42.0,248.84,ef1fba4b-bba4-41ad-b7af-a24bb1f50760,10451.28
2025-08-05,Store_1,Product_84,8.0,290.57,aef1242d-4b7f-4785-8b6d-4cdb952b4e9a,2324.56
2025-04-10,Store_15,Product_4,48.0,129.87,e6051c47-c511-4516-a464-6a273e659f39,6233.76
2025-08-01,Store_16,Product_72,41.0,321.57,015680f5-d22a-4253-b75e-77e783413405,13184.369999999999
2025-01-30,Store_10,Product_15,29.0,92.37,a05dc542-5b10-4fe0-95b3-807d72cd0254,2678.73
2025-04-06,Store_3,Product_68,9.0,68.73,a29528d2-dd0f-4492-a09e-9ab9ef57d598,618.57
2025-04-26,Store_10,Product_37,30.0,394.46,09639b50-4ced-450e-adb3-a830630cd847,11833.8
2025-04-26,Store_15,Product_47,28.0,84.89,5830739e-9197-43d1-be82-12f50d141bf6,2376.92
2025-04-24,Store_18,Product_83,41.0,407.83,834916d5-ea0d-4ad5-b20e-6a525e609c67,16721.03
2025-01-30,Store_1,Product_29,41.0,205.99,01269641-7b56-4926-b93f-43672f0991d9,8445.59
2025-05-01,Store_4,Product_1,47.0,94.55,5a22630f-d0a3-4142-af3e-ede8ffc92778,4443.849999999999
2025-05-25,Store_11,Product_9,34.0,186.93,c722b194-9362-493d-8f0f-c3ebf632a11e,6355.62
2025-07-09,Store_2,Product_83,12.0,321.28,55bfe10f-67e8-41a2-bc47-9f48dbdec230,
2025-01-28,Store_11,Product_78,16.0,487.09,2ecd2a0a-d350-4925-b1fd-bed583548a65,7793.44
2025-08-29,Store_17,Product_8,35.0,32.49,ac1e46e4-9d16-48fe-a7a3-ecd5c0bf6856,1137.15
2025-01-13,Store_14,Product_35,44.0,439.53,94a16ed7-55cb-4a72-a237-e1ba483f8101,19339.32
2025-07-24,Store_12,Product_62,2.0,121.41,60f77ac8-305c-47e7-80d7-f0a5c7d502a3,242.82
2025-03-11,Store_5,Product_34,19.0,270.72,38e3b9ed-af4f-45ee-89d9-0676e6d296c8,5143.68
2025-08-18,Store_19,Product_72,12.0,282.31,10b50a79-c8c8-41bb-84bf-8fdb76defc79,3387.7200000000003
2025-01-29,Store_15,Product_95,0.0,395.49,53fcbea0-0cc8-4341-b50b-48c78d04975a,0.0
2025-06-07,Store_16,Product_46,35.0,,3d730c05-b5b5-468f-9641-5a506a55ee89,4497.150000000001
2025-01-24,Store_18,Product_10,30.0,333.68,d5c2a72c-c122-4a64-8230-a8a55d1d5922,10010.4
2025-02-25,Store_8,Product_54,49.0,402.49,f2d69fb8-3fff-43b7-abae-bb15de6ab5bd,19722.010000000002
2025-05-27,Store_5,Product_77,43.0,451.49,56b0e712-49e9-40e2-af15-5e576aa17817,19414.07
2025-08-10,Store_11,Product_12,33.0,30.49,0c4a4623-068e-40be-95dd-3c97d0cd4a7a,1006.17
2025-06-03,Store_14,Product_87,45.0,28.64,e456dc7b-6a70-444e-b80f-2acb3b3fb5b2,1288.8
2025-05-01,Store_10,Product_17,0.0,,cfef02e0-3600-432b-9d6a-1366e7ac9937,0.0
2025-07-30,Store_6,Product_97,33.0,312.46,94ef1d09-09a9-470d-bc3d-e62ca6923c75,10311.179999999998
2025-07-07,Store_9,Product_24,42.0,364.55,e7e0f17b-204e-4f6f-a0f5-18b21659c42d,15311.1
2025-03-23,Store_12,Product_89,41.0,398.37,4269b969-d636-4646-b932-d8c1c5f05f63,16333.17
2025-01-19,Store_6,Product_59,8.0,51.97,5aa35425-4494-4404-bc31-bb83fc197166,415.76
2025-02-14,Store_19,Product_54,33.0,121.39,21556345-dd3a-4ee7-9319-785b95f2b277,4005.87
2025-09-02,Store_18,Product_96,47.0,466.28,aa33a6cb-a0e4-4f30-aad9-90f5cda9e978,21915.16
2025-03-03,Store_17,Product_65,0.0,43.96,5b13b10c-0bec-4f29-b4b4-5b005371d3c1,0.0
2025-05-22,Store_3,Product_99,22.0,377.0,9f143ab8-daef-4087-8074-691e8ed1658f,8294.0
2025-03-18,Store_7,Product_52,44.0,243.7,6b9db582-3c10-4105-a9bf-b31b27aaeb39,10722.8
2025-06-07,Store_15,Product_45,41.0,293.35,07620a89-6443-4589-90df-7a867d5b2f68,12027.35
2025-01-08,Store_16,Product_87,35.0,11.49,a6b1b7b9-66b3-4715-bb7d-6d015b771f3e,402.15000000000003
2025-02-09,Store_2,Product_23,17.0,321.32,eeabe789-59d3-478e-98de-c25da8264c8b,5462.44
2025-03-01,Store_17,Product_36,43.0,154.58,517e3c32-c1fe-459c-9504-0ed6e5dafb45,6646.9400000000005
2025-07-17,Store_18,Product_13,37.0,488.58,0bf2c1f0-50ff-4db1-868c-d6118f0f6c7e,18077.46
2025-03-14,Store_14,Product_91,2.0,19.48,bde0f2cf-a997-4fcd-887c-e78dff084c3b,38.96
2025-06-21,Store_16,Product_14,49.0,127.28,b6b2c106-9824-41a2-be5c-ec451b6a10f2,6236.72
2025-09-01,Unknown_Store,Product_86,,496.16,63b41873-5f3a-4415-889c-0630d73f7f58,8434.720000000001
2025-03-13,Store_17,Product_43,9.0,250.51,3c322fe2-235e-4cd2-a19c-5a0a8250115a,2254.59
2025-08-24,Store_1,Product_57,41.0,201.77,d869c759-7184-411d-a217-866fab0b05fd,8272.57
2025-07-09,Store_20,Product_73,23.0,413.42,ad2bf624-c258-4de8-b258-eb90c17f98fc,9508.66
2025-04-08,Store_10,Product_84,28.0,289.7,dc9f693d-21f5-4107-a261-720807b8f211,8111.599999999999
2025-08-11,Store_7,Product_4,14.0,219.82,60035162-f3bc-4dd9-b56a-c217c3ef35d8,3077.48
2025-08-09,Store_3,Product_52,7.0,438.99,5d7a3531-b834-4d32-a370-d83ed3057117,3072.9300000000003
2025-05-08,Store_16,Product_61,17.0,341.71,29447a9b-e1ff-43e0-ae9b-8e38f341b6b0,5809.07
2025-02-21,Store_12,Product_87,-1.0,,e46d21a3-5d2c-4d04-9b56-f341278fb2c3,9985.44
2025-07-17,Store_12,Product_69,12.0,327.36,2b0fed70-e746-4b14-9d90-c7064342e2e0,3928.32
2025-04-27,Store_9,Product_57,,421.1,86c4d6eb-1ba4-449d-96c6-dd54bd01a1a6,16844.0
2025-02-27,Store_19,Product_84,13.0,74.02,a97b1aa4-bb0a-44f1-9818-1e3ce40989e2,962.26
2025-06-01,Store_8,Product_30,1.0,470.53,8fcdeb50-1720-4f86-8f1e-ee1026a6716c,470.53
2025-06-19,Store_2,Product_58,3.0,377.63,3d7d7337-e975-4b9a-8d76-816ba05d7e59,1132.8899999999999
2025-08-25,Store_5,Product_97,35.0,71.07,8ab7734e-c530-41c2-a2d2-111df6aafcfb,2487.45
2025-06-24,Store_9,Product_14,2.0,138.72,dcccf49c-607b-4575-afa8-83ac6f519715,277.44
2025-09-06,Store_12,Product_68,29.0,249.89,8d355532-fb0f-4127-8cd1-77b7dca408ab,7246.8099999999995
2025-03-23,Store_4,Product_54,48.0,252.19,51375a15-9704-4e57-8852-4683a2dcb7b1,12105.119999999999
2025-06-01,Store_14,Product_66,35.0,144.37,a618c801-00f7-46b4-872d-4150965339f1,5052.95
2025-06-23,Store_11,Product_29,21.0,147.84,e49d2cd2-57fe-4efb-b96c-c9569c87a752,3104.64
2025-08-26,Store_4,Product_32,26.0,75.69,89fdbd17-a326-4c7e-ab75-0618aa661f2e,1967.94
2025-01-02,Store_2,Product_25,7.0,395.64,6ba31c1b-eac1-4e25-9f1d-0f465f333aec,2769.48
2025-03-29,Store_14,Product_30,33.0,,a158d751-a5ef-47ee-9f44-b2be0cc0f607,10125.06
2025-06-05,Store_12,Product_31,,341.06,fa773ef4-69ee-4a4e-a827-d28694025449,3069.54
2025-07-06,Store_11,Product_81,5.0,246.77,9f0229a2-62a2-4314-8790-3567223d00ed,1233.8500000000001
2025-04-11,Store_6,Product_73,6.0,197.63,07399e6e-68be-4037-be56-cc17e0f0903c,1185.78
2025-08-03,Store_3,Product_66,7.0,264.21,f285310f-b4be-4e63-9470-00e5540d84b9,1849.4699999999998
2025-08-01,Store_7,Product_8,26.0,,5a8f766e-94a2-4153-8dcc-eb783efa93f9,2579.2000000000003
2025-02-06,Store_4,Product_40,42.0,204.42,228b6703-892f-4687-9829-d1d7937b0ec8,8585.64
2025-07-27,Store_16,Product_16,22.0,461.61,10d77ccc-0016-4299-9139-ae339372e1e6,10155.42
2025-01-24,Store_19,Product_31,13.0,176.75,5f12b90a-6778-4bba-869e-b30ba79bbade,2297.75
2025-08-10,Store_14,Product_23,29.0,322.11,223cd468-c154-4e9b-9e6f-cff494f84306,9341.19
2025-01-30,Store_5,Product_16,0.0,63.23,f702aa60-c932-46d8-8dd0-c3ee0264d614,0.0
2025-05-09,Store_15,Product_63,44.0,107.69,2ae45043-aedb-412f-a053-128944a1ba6d,4738.36
2025-01-22,Store_6,Product_26,,336.16,cbd25534-5879-4c4c-91b4-1afa691c120d,12774.080000000002
2025-04-09,Store_2,Product_6,42.0,489.69,ba6b807b-ce07-4b19-bf51-eff9a8e15d5c,20566.98
2025-09-01,Store_15,Product_65,13.0,387.89,c1b6cfc0-d515-445d-945c-1ff17f90361c,5042.57
2025-08-13,Store_14,Product_36,29.0,256.29,b5dc9032-48f9-4ecd-a872-3f6ff9339042,7432.410000000001
2025-06-12,Store_1,Product_79,29.0,43.27,bae7d412-ca6a-431a-bd10-b967976d6b5c,1254.8300000000002
2025-04-21,Store_15,Product_75,15.0,264.62,4ba3c8e1-560a-4799-9298-957ba5af3d9f,3969.3
2025-06-07,Store_5,Product_65,29.0,114.3,5de15968-78c0-4309-989d-d35af25a648e,3314.7
2025-02-10,Store_15,Product_99,20.0,,46909def-4f65-451d-8839-1ca0ffcc3c56,4998.2
2025-05-06,Store_2,Product_30,36.0,287.07,feb7a690-d022-473d-a8c3-7845494e3d33,10334.52
2025-04-19,Store_12,Product_68,9.0,155.68,8f91b7e4-7302-4f6d-a50c-7e758134bdd3,1401.1200000000001
2025-01-21,Store_3,Product_42,12.0,180.5,93b252a3-fb53-491e-b3c3-77e0b2ec73e4,2166.0
2025-08-01,Store_14,Product_11,37.0,102.68,7f4f8ad9-8049-4af5-b209-c416420f9617,3799.1600000000003
2025-03-10,Store_17,Product_57,47.0,338.64,c53a1b37-da75-4fb1-ab7f-776c9e02098b,15916.08
2025-04-20,Store_3,Product_90,36.0,384.96,3189a550-5bf5-4c56-8490-63aaef53364e,13858.56
2025-04-27,Store_7,Product_82,37.0,424.58,921a9c53-9586-4f7e-8618-e14f02d387a8,15709.46
2025-07-25,Store_16,Product_49,1.0,167.64,e268a0ad-93ae-4076-9d93-7112b87d23ba,167.64
2025-06-10,Store_7,Product_54,47.0,95.79,55c6b202-d92e-4ba7-8b2d-b41a6eafe1a2,4502.13
2025-05-03,Store_11,Product_42,13.0,77.62,1095759e-5534-4e24-a16a-1d98371c30ae,1009.0600000000001
2025-06-13,Store_4,Product_61,43.0,380.41,0ea58786-8e0c-4d84-a8b6-f44effa2b375,16357.630000000001
2025-05-15,Store_11,Product_73,31.0,268.35,6ab67888-0439-4674-b930-8f55c4e7cf8b,8318.85
2025-06-17,Store_10,Product_94,11.0,203.21,5646936b-649c-4ee4-8e8f-c63417f80fba,2235.31
2025-03-21,Store_12,Product_90,25.0,473.2,1d0e9f6a-aafb-47af-aa8c-8203e2621930,11830.0
2025-06-20,Store_16,Product_38,24.0,89.09,30114a78-3769-4daf-9be3-ca01fc1fb28c,2138.16
2025-02-06,Store_2,Product_37,23.0,215.58,ce78eaf0-9a0b-4853-9091-f55fd34342f0,4958.34
2025-08-27,Store_17,Product_28,3.0,348.07,80a19675-a8c8-4307-af1b-2e1f96a48ad7,1044.21
2025-02-03,Store_20,Product_71,36.0,122.68,158fd413-a6c8-466b-824b-51d3bb2e9e2a,4416.4800000000005
2025-04-05,Store_14,Product_72,8.0,5.56,0013d8ae-132e-407b-a692-5004750e73a4,44.48
2025-01-28,Store_10,Product_65,,288.7,fbe21599-3010-409b-aecf-197e45d87ace,11259.3
2025-02-01,Store_1,Product_20,46.0,345.85,864eb11a-27c4-4047-adb8-b0b215ede533,15909.1
2025-08-08,Store_2,Product_58,49.0,480.57,00f8d6f7-6b42-4259-b7a8-605fb9272c7e,23547.93
2025-08-25,Store_16,Product_6,7.0,48.98,9547cf3d-74e1-4a54-800d-ad68c827d724,342.85999999999996
2025-01-21,Store_6,Product_64,44.0,61.77,a8322bcf-fdad-4a53-9f3f-190dc7a2c3df,2717.88
2025-05-05,Store_5,Product_86,13.0,450.81,dc575bf1-025d-4660-a73c-550ae4d00fd4,5860.53
2025-07-23,Store_8,Product_56,40.0,147.21,2df737b8-a72e-4b04-86c1-8a9cac4f8c10,5888.400000000001
2025-06-07,Store_6,Product_67,25.0,345.82,abaf6775-fdb5-41ea-8cbf-9c46a5992527,8645.5
2025-07-11,Store_6,Product_70,44.0,227.26,b18399b2-1a4f-43d0-8c9f-61b52ce9b0bf,9999.439999999999
2025-04-13,Store_3,Product_15,25.0,,ea24d80e-e5b4-4c19-a687-1a21fba5d8cb,2675.0
2025-03-22,Store_17,Product_94,1.0,453.41,7a6b2015-0fa9-48fb-b1fe-5fd63d2dc35c,453.41
2025-07-07,Store_17,Product_18,31.0,379.78,e6da1fdb-3eea-4f82-b85c-e16ed749db25,11773.179999999998
2025-06-21,Store_5,Product_95,37.0,31.21,2387965c-3079-43f0-83b0-8ff3f6820372,1154.77
2025-05-17,Store_18,Product_67,34.0,,cb2214a5-368b-4c84-828a-497a0a6652ed,5049.0
2025-05-27,Store_9,Product_64,7.0,453.26,99d23621-3dd8-48a0-8aca-c213e819ff3e,3172.8199999999997
2025-03-10,Store_20,Product_64,19.0,,19cca202-f54f-4a0c-aa76-42c4a57b13d3,241.87
2025-03-14,Store_9,Product_18,45.0,29.27,46a76c22-29c2-4a2e-b791-9b7515c0cb00,1317.15
2025-06-29,Store_17,Product_81,13.0,448.93,9a57bf94-e9a7-4f50-907e-4b0854003928,5836.09
2025-08-25,Store_2,Product_16,30.0,495.17,1c44f7cc-b930-4ecc-ba91-1d0bc6ad9af9,14855.1
2025-08-16,Store_8,Product_22,34.0,232.35,d9cfeb92-fc72-4f87-b2fa-1b028a86f37a,7899.9
2025-01-08,Store_13,Product_5,0.0,177.04,67583c1c-4c52-420c-a07a-75b351a5847a,0.0
2025-09-06,Store_4,Product_32,41.0,479.87,aa184cc9-51a6-41be-a9f9-6dc4bad1c080,19674.670000000002
2025-08-31,Store_5,Product_58,26.0,326.8,7f5fa4f8-1a96-464e-aa7e-e02e364e6abb,8496.800000000001
2025-08-13,Store_12,Product_11,47.0,,75dec6b6-b7e8-4e32-8b1a-c9a0ab513155,4411.89
2025-03-19,Store_8,Product_53,42.0,76.08,17834006-2b38-4671-b25a-7a276fbfe42f,
2025-09-03,Store_15,Product_2,1.0,372.92,764966d0-7ea4-4dbf-b385-56458132801a,372.92
2025-08-14,Store_19,Product_80,35.0,179.93,db520f19-0e71-497b-a435-5d1c00b21ced,6297.55
2025-03-17,Store_17,Product_7,39.0,330.45,cc8f2314-8c35-445e-b12d-da80c32092cf,12887.55
2025-06-17,Store_15,Product_72,25.0,378.41,a38ad5c8-3284-4fe8-a9a6-57414304a5fd,9460.25
2025-08-10,Store_18,Product_95,17.0,270.95,1409c04c-b298-4960-81e5-dc0a36985d32,4606.15
2025-03-12,Store_12,Product_85,33.0,267.61,e3b1d292-ab71-4142-9f07-59cdbdeece89,8831.130000000001
2025-07-22,Store_4,Product_41,4.0,88.51,064256aa-08ca-4479-a995-f644093aaec5,354.04
2025-04-04,Store_20,Product_64,15.0,14.75,bcbe3bcf-48cf-4841-9ff6-092450d29163,221.25
2025-03-02,Store_19,Product_96,45.0,436.24,b9f3b292-f843-45e8-90d5-167e90bf0b1c,19630.8
2025-06-27,Store_18,Product_23,14.0,489.91,7bbfcbc4-cd8b-483a-979b-608aa36aa8f1,6858.740000000001
2025-02-02,Store_20,Product_93,34.0,104.7,8eaa3d6b-d1cd-41ab-9946-07333d1966d1,3559.8
2025-01-12,Store_14,Product_18,48.0,129.07,56cdfda7-4f6d-4006-94b5-9dc16527945c,6195.36
2025-04-01,Store_5,Product_70,20.0,375.94,28b584dd-fdc8-498d-a56d-4ef4428b6c14,7518.8
2025-02-04,Store_19,Product_39,3.0,402.19,8649941d-9f85-4641-b176-a1adcc7537c3,1206.57
2025-05-04,Store_12,Product_85,6.0,422.85,1d735e3c-b848-438a-be57-4a4044556a3c,
2025-08-05,Store_11,Product_15,32.0,210.83,0d92f553-42a2-4dd7-b175-441a1247e724,6746.56
2025-08-01,Store_20,Product_64,4.0,137.73,50ea96a8-9a67-4647-a489-be24e8d482c9,550.92
2025-01-31,Store_17,Product_68,25.0,388.14,53845319-81fd-44df-af43-4d613366f893,9703.5
2025-07-03,Store_5,Product_43,,325.67,fc613c0b-4a45-4973-8fc0-e9b1973bf1a0,10095.77
2025-05-17,Store_6,Product_74,17.0,458.44,71a0ed7b-f9db-4ce3-8252-0dad8fd7848e,7793.48
2025-07-24,Store_17,Product_52,4.0,485.9,5a4d6219-2449-4fab-8fa7-fa901d3cc1ee,1943.6
2025-05-13,Store_2,Product_90,49.0,181.5,348043df-2b26-46fa-860a-d2ab61df8b1b,8893.5
2025-08-08,Store_11,Product_56,49.0,186.03,fc6558f0-252c-4b90-9701-7e19b0a145b0,9115.47
2025-03-22,Store_9,Product_19,32.0,,847b1e4c-7102-45d5-8c13-c68f9865ad91,10070.08
2025-05-11,Store_10,Product_83,32.0,132.97,1baaad18-e1ea-44fa-a4c6-c4338fdd8c3a,
